d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.0115,0.01,0.95,6,0,0,0.94,0,0,0.008,22,26,2937,136,82,73,155,1533,48
0.0115,0.01,0.95,6,0,0,1,0,0,0.007,6,18,2343,65,32,80,112,1412,47
0.0115,0.01,0.95,7,0,0,0.443,0,0,0.013,73,48,3707,161,78,68,146,1440,20
0.0115,0.01,0.95,7,0,0,0,0,0,0.004,0,35,3063,0,30,68,98,1444,31
0.0115,0.01,0.95,7,0,0,0.807,0,0,0.012,34,44,3540,78,77,92,169,1379,33
0.0115,0.01,0.95,7,0,0,0,0,0,0.013,0,47,1881,0,73,70,143,1352,24
0.0115,0.01,0.95,7,0,0,1,0,0,0.007,0,40,2529,308,89,80,169,1448,16
0.0115,0.01,0.95,7,0,0,0.821,0,0,0.006,34,31,3466,174,87,81,168,1478,7
0.0115,0.01,0.95,7,0,0,0,0,0,0.003,0,6,3449,0,8,86,94,1425,6
0.0115,0.01,0.95,7,0,0,0,0,0,0.001,0,14,2617,0,30,92,122,1418,10
0.0115,0.01,0.95,7,0,0,0.891,0,0,0.01,7,40,2544,285,39,72,111,1463,37
0.0115,0.01,0.95,6,0,0,1,0,0,0,0,30,3163,16,67,77,144,1387,26
0.0115,0.01,0.95,6,0,0,0.303,0,0,0.012,5,71,3549,33,81,84,165,1443,42
0.0115,0.01,0.95,7,0,0,0,0,0,0,0,15,3200,0,6,85,91,1512,23
0.0115,0.01,0.95,7,0,0,0.514,0,0,0.01,50,46,4010,138,92,87,179,1402,46
0.0115,0.01,0.95,7,0,0,0.807,0,0,0.002,38,9,3224,97,7,75,82,1429,9
0.0115,0.01,0.95,7,0,0,0.865,0,0,0.01,42,23,3860,137,65,80,145,1462,22
0.0115,0.01,0.95,4,1,14,0.901,0,0,0.003,13,23,3472,48,85,81,166,1448,45
0.0115,0.01,0.95,6,0,0,0.578,0,0,0.017,59,48,2561,162,90,79,169,1419,30
0.0115,0.01,0.95,7,0,0,0,0,0,0,0,14,3062,0,42,87,129,1432,40
0.0115,0.01,0.95,7,0,0,0.667,0,0,0.004,28,47,3984,153,58,84,142,1453,50
0.0115,0.01,0.95,4,0,0,0.15,0,0,0.001,5,47,4171,39,57,95,152,1428,49
0.0115,0.01,0.95,7,0,0,0.773,0,0,0.009,56,39,3149,175,118,75,193,1422,18
0.0115,0.01,0.95,7,0,0,0,0,0,0.008,0,53,3427,0,69,70,139,1396,5
0.0115,0.01,0.95,7,1,13,0.812,4,52,0.007,33,54,2962,138,127,91,218,1411,11
0.0115,0.01,0.95,7,0,0,0.894,0,0,0.008,36,42,3366,94,105,84,189,1469,34
0.0115,0.01,0.95,7,0,0,0.7,0,0,0.011,53,52,3351,183,93,89,182,1394,27
0.0115,0.01,0.95,7,0,0,0.776,0,0,0.006,45,15,2924,251,96,79,175,1471,36
0.0115,0.01,0.95,7,0,0,0.906,0,0,0,12,25,2627,65,89,80,169,1420,39
0.0115,0.01,0.95,7,0,0,0.653,3,39,0.011,17,31,3299,40,89,89,178,1466,44
0.0115,0.01,0.95,7,0,0,0.642,4,56,0.011,76,33,2757,260,103,90,193,1414,1
0.0115,0.01,0.95,7,0,0,0.691,0,0,0.01,39,29,2819,174,79,80,159,1453,38
0.0115,0.01,0.95,7,2,25,0.898,0,0,0.026,40,76,2872,219,53,87,140,1471,2
0.0115,0.01,0.95,7,0,0,0.85,0,0,0.01,36,33,3831,138,95,68,163,1499,12
0.0115,0.01,0.95,7,0,0,0.994,0,0,0.024,4,45,2274,17,43,83,126,1384,17
0.0115,0.01,0.95,7,7,92,0.605,0,0,0.006,88,34,3102,224,193,95,288,1450,32
0.0115,0.01,0.95,7,0,0,1,0,0,0.02,1,48,2578,6,29,80,109,1397,47
0.0115,0.01,0.95,7,0,0,0.677,0,0,0.01,38,31,2736,117,83,70,153,1521,48
