d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,6,0,0,0.567,0,0,0.013,95,65,3363,349,95,104,199,1429,50
0.01,0.01,0.95,6,0,0,0.98,6,79,0.025,62,43,2894,505,44,114,158,1423,4
0.01,0.01,0.95,7,0,0,0.735,0,0,0.02,48,58,3148,229,126,43,169,1446,26
0.01,0.01,0.95,7,0,0,0.834,0,0,0.009,52,40,3379,237,88,66,154,1439,24
0.01,0.01,0.95,7,1,14,0.622,0,0,0.023,86,59,3801,222,61,109,170,1430,40
0.01,0.01,0.95,7,1,14,0.841,7,98,0.015,34,54,3949,210,118,42,160,1411,21
0.01,0.01,0.95,7,0,0,0.739,0,0,0.021,36,49,2643,126,91,43,134,1366,27
0.01,0.01,0.95,7,0,0,0.812,6,79,0.02,66,57,3123,409,73,75,148,1419,6
0.01,0.01,0.95,6,0,0,0.699,0,0,0.039,70,60,2326,347,79,82,161,1431,41
0.01,0.01,0.95,6,0,0,0.729,1,13,0.017,45,45,3205,263,83,74,157,1439,46
0.01,0.01,0.95,7,1,13,0.729,4,53,0.014,58,56,3525,251,112,44,156,1467,11
0.01,0.01,0.95,6,0,0,0.645,0,0,0.01,89,30,3626,338,140,47,187,1417,39
0.01,0.01,0.95,7,0,0,0.57,0,0,0.007,78,35,3986,255,49,121,170,1448,12
0.01,0.01,0.95,7,0,0,0.583,0,0,0.016,102,58,3264,255,68,106,174,1471,16
0.01,0.01,0.95,7,0,0,0.666,0,0,0.008,50,37,3181,243,107,52,159,1421,34
0.01,0.01,0.95,6,0,0,0.573,0,0,0.011,69,41,3010,198,62,74,136,1387,42
0.01,0.01,0.95,7,1,14,0.755,0,0,0.019,67,68,3389,336,50,109,159,1425,20
0.01,0.01,0.95,7,0,0,0.722,0,0,0.018,56,60,3229,227,90,63,153,1389,33
0.01,0.01,0.95,7,0,0,0.56,0,0,0.006,70,56,4164,157,126,32,158,1492,43
0.01,0.01,0.95,7,0,0,0.583,0,0,0.011,63,56,3808,218,118,34,152,1458,25
0.01,0.01,0.95,7,0,0,0.598,1,14,0.039,36,56,2696,172,63,88,151,1389,38
0.01,0.01,0.95,7,0,0,0.595,0,0,0.015,21,54,3563,116,70,47,117,1472,48
0.01,0.01,0.95,7,0,0,0.696,0,0,0.012,61,41,3305,270,87,52,139,1453,29
0.01,0.01,0.95,7,1,13,0.517,0,0,0.021,64,59,4267,199,77,74,151,1455,2
0.01,0.01,0.95,7,2,25,0.704,5,63,0.007,81,44,3380,275,98,71,169,1475,1
0.01,0.01,0.95,7,0,0,0.694,3,40,0.014,76,55,3771,259,87,83,170,1507,22
0.01,0.01,0.95,7,0,0,0.353,0,0,0.018,69,68,3406,271,112,66,178,1458,17
0.01,0.01,0.95,7,3,40,0.491,1,13,0.025,109,65,3398,273,72,105,177,1412,44
0.01,0.01,0.95,7,0,0,0.398,0,0,0.025,69,72,3970,173,90,85,175,1489,37
0.01,0.01,0.95,7,0,0,0.582,2,25,0.012,52,55,3269,167,72,93,165,1403,15
0.01,0.01,0.95,7,1,14,0.644,1,14,0.036,61,52,3382,141,96,51,147,1456,45
