d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.0085,0.01,0.95,7,0,0,0.593,0,0,0.015,62,28,2715,239,101,44,145,1444,30
0.0085,0.01,0.95,7,0,0,0.66,0,0,0.014,66,32,2761,196,80,79,159,1419,35
0.0085,0.01,0.95,7,0,0,0.505,0,0,0.021,80,63,3463,174,92,73,165,1468,31
0.0085,0.01,0.95,6,0,0,0.651,0,0,0.009,43,40,4131,176,83,70,153,1462,40
0.0085,0.01,0.95,7,8,98,0.655,0,0,0.006,50,20,2917,146,77,80,157,1412,32
0.0085,0.01,0.95,5,0,0,0.602,1,13,0.013,53,53,3606,210,111,43,154,1461,46
0.0085,0.01,0.95,5,0,0,0.504,0,0,0.017,62,62,3198,146,90,92,182,1408,52
0.0085,0.01,0.95,5,0,0,0.757,5,62,0.008,36,42,3568,160,52,91,143,1427,44
0.0085,0.01,0.95,5,0,0,0.747,0,0,0.01,43,56,3133,284,87,82,169,1412,50
0.0085,0.01,0.95,5,0,0,0.576,0,0,0.012,58,46,3461,259,74,71,145,1480,43
0.0085,0.01,0.95,7,0,0,0.674,0,0,0.019,98,45,3549,290,107,67,174,1366,33
0.0085,0.01,0.95,7,0,0,0.617,0,0,0.01,43,47,3445,153,83,62,145,1380,38
0.0085,0.01,0.95,6,0,0,0.513,0,0,0.012,79,40,4134,213,141,39,180,1426,39
0.0085,0.01,0.95,5,11,154,0.461,0,0,0.03,67,70,2996,136,99,49,148,1419,51
0.0085,0.01,0.95,7,0,0,0.575,0,0,0.009,45,24,2775,160,92,54,146,1459,36
0.0085,0.01,0.95,7,0,0,0.853,0,0,0.017,43,50,3372,192,61,85,146,1420,34
0.0085,0.01,0.95,6,0,0,0.795,0,0,0.026,46,55,3148,198,78,71,149,1443,41
0.0085,0.01,0.95,5,0,0,0.539,0,0,0.002,76,37,3272,174,109,53,162,1440,53
0.0085,0.01,0.95,7,0,0,0.75,0,0,0.021,43,57,3273,270,78,74,152,1373,42
0.0085,0.01,0.95,6,0,0,0.728,0,0,0.021,71,75,3465,220,112,73,185,1451,47
0.0085,0.01,0.95,5,0,0,0.817,0,0,0.012,57,38,3398,326,68,78,146,1437,55
0.0085,0.01,0.95,5,0,0,0.639,0,0,0.014,85,69,2910,302,138,69,207,1408,54
0.0085,0.01,0.95,6,0,0,0.52,0,0,0.014,48,45,2946,157,107,71,178,1464,49
0.0085,0.01,0.95,6,9,119,0.554,0,0,0.029,35,67,3272,253,113,63,176,1454,45
0.0085,0.01,0.95,7,0,0,0.653,0,0,0.014,46,58,3994,149,91,87,178,1488,37
0.0085,0.01,0.95,5,0,0,0.905,0,0,0.016,77,58,3113,420,110,67,177,1477,56
0.0085,0.01,0.95,6,0,0,0.777,0,0,0.013,72,42,3865,264,111,56,167,1470,48
